Order_ID,Order_Date,Order_Month,Order_Year,Customer_ID,Customer_Name,Gender,Age,City,State,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Profit_Margin_Pct,Payment_Mode
ORD0423,2026-02-23,2026-02,2026,CUST0337,Customer 419,Female,32,Hyderabad,Telangana,Sports,Football,Football,5,1200,0.0,6000.0,3500,2500.0,41.67,Net Banking
ORD0424,2025-12-21,2025-12,2025,CUST0288,Customer 164,Female,34,Kozhikode,Kerala,Home & Kitchen,Home Decor,Table Lamp,4,1800,0.15,6120.0,4200,1920.0,31.37,Net Banking
ORD0425,2025-07-09,2025-07,2025,CUST0388,Customer 429,Female,21,Pune,Maharashtra,Clothing,Men'S Wear,Jeans,5,2200,0.0,11000.0,6500,4500.0,40.91,Upi
ORD0426,2026-05-19,2026-05,2026,CUST0364,Customer 371,Male,56,Bengaluru,Karnataka,Clothing,Women'S Wear,Kurti,3,1600,0.05,4560.0,2700,1860.0,40.79,Net Banking
ORD0427,2026-02-27,2026-02,2026,CUST0060,Customer 98,Female,55,Kolkata,West Bengal,Clothing,Men'S Wear,T-Shirt,3,900,0.0,2700.0,1500,1200.0,44.44,Debit Card
ORD0428,2025-05-26,2025-05,2025,CUST0271,Customer 424,Female,21,Thiruvananthapuram,Kerala,Electronics,Laptop,Laptop,2,55000,0.0,110000.0,84000,26000.0,23.64,Credit Card
ORD0429,2026-01-23,2026-01,2026,CUST0447,Customer 337,Male,59,Bengaluru,Karnataka,Home & Kitchen,Home Decor,Table Lamp,3,1800,0.1,4860.0,3150,1710.0,35.19,Net Banking
ORD0430,2026-05-30,2026-05,2026,CUST0393,Customer 316,Male,37,Madurai,Tamil Nadu,Home & Kitchen,Kitchen,Air Fryer,3,6500,0.15,16575.0,12900,3675.0,22.17,Debit Card
ORD0431,2025-06-24,2025-06,2025,CUST0069,Customer 47,Male,26,Hyderabad,Telangana,Home & Kitchen,Kitchen,Air Fryer,1,6500,0.05,6175.0,4300,1875.0,30.36,Debit Card
ORD0432,2026-05-09,2026-05,2026,CUST0314,Customer 94,Female,42,Warangal,Telangana,Sports,Cricket,Cricket Bat,4,2800,0.0,11200.0,7000,4200.0,37.5,Debit Card
ORD0433,2026-02-09,2026-02,2026,CUST0214,Customer 173,Male,51,Kolkata,West Bengal,Beauty,Skincare,Face Wash,3,450,0.1,1215.0,780,435.0,35.8,Upi
ORD0434,2025-08-29,2025-08,2025,CUST0243,Customer 18,Female,59,Kolkata,West Bengal,Electronics,Wearables,Smart Watch,2,4500,0.15,7650.0,5800,1850.0,24.18,Upi
ORD0435,2026-04-19,2026-04,2026,CUST0315,Customer 411,Female,59,Kochi,Kerala,Beauty,Skincare,Moisturizer,1,750,0.1,675.0,420,255.0,37.78,Credit Card
ORD0436,2026-01-11,2026-01,2026,CUST0292,Customer 8,Female,60,Kozhikode,Kerala,Electronics,Audio,Headphones,4,2500,0.05,9500.0,6400,3100.0,32.63,Upi
ORD0437,2025-03-12,2025-03,2025,CUST0180,Customer 124,Male,54,Pune,Maharashtra,Electronics,Wearables,Smart Watch,5,4500,0.1,20250.0,14500,5750.0,28.4,Upi
ORD0438,2025-06-14,2025-06,2025,CUST0027,Customer 311,Male,36,Mumbai,Maharashtra,Beauty,Fragrance,Perfume,4,1800,0.1,6480.0,4200,2280.0,35.19,Upi
ORD0439,2025-01-30,2025-01,2025,CUST0045,Customer 275,Female,49,Hyderabad,Telangana,Electronics,Mobile,Smartphone,4,22000,0.05,83600.0,66000,17600.0,21.05,Upi
ORD0440,2025-04-26,2025-04,2025,CUST0239,Customer 335,Male,53,Kolkata,West Bengal,Beauty,Fragrance,Perfume,5,1800,0.05,8550.0,5250,3300.0,38.6,Upi
ORD0441,2025-10-05,2025-10,2025,CUST0442,Customer 324,Female,37,Salem,Tamil Nadu,Clothing,Women'S Wear,Jacket,2,3200,0.05,6080.0,3800,2280.0,37.5,Credit Card
ORD0442,2026-01-19,2026-01,2026,CUST0163,Customer 441,Other,21,Pune,Maharashtra,Electronics,Laptop,Laptop,2,55000,0.1,99000.0,84000,15000.0,15.15,Cash
ORD0443,2025-05-24,2025-05,2025,CUST0016,Customer 302,Male,27,Mumbai,Maharashtra,Clothing,Women'S Wear,Kurti,5,1600,0.1,7200.0,4500,2700.0,37.5,Upi
ORD0444,2025-11-02,2025-11,2025,CUST0396,Customer 95,Female,38,Kolkata,West Bengal,Sports,Fitness,Yoga Mat,1,900,0.0,900.0,480,420.0,46.67,Upi
ORD0445,2025-04-18,2025-04,2025,CUST0019,Customer 410,Female,59,Chennai,Tamil Nadu,Home & Kitchen,Home Decor,Table Lamp,1,1800,0.1,1620.0,1050,570.0,35.19,Debit Card
ORD0446,2025-11-12,2025-11,2025,CUST0182,Customer 30,Female,59,Thiruvananthapuram,Kerala,Clothing,Men'S Wear,T-Shirt,3,900,0.05,2565.0,1500,1065.0,41.52,Net Banking
ORD0447,2025-12-27,2025-12,2025,CUST0374,Customer 42,Male,59,Warangal,Telangana,Electronics,Wearables,Smart Watch,5,4500,0.05,21375.0,14500,6875.0,32.16,Debit Card
ORD0448,2025-12-02,2025-12,2025,CUST0162,Customer 160,Female,37,Kolkata,West Bengal,Electronics,Wearables,Smart Watch,5,4500,0.1,20250.0,14500,5750.0,28.4,Upi
ORD0449,2025-02-08,2025-02,2025,CUST0060,Customer 66,Female,26,Bengaluru,Karnataka,Sports,Fitness,Dumbbells,1,2200,0.05,2090.0,1350,740.0,35.41,Cash
ORD0450,2025-06-05,2025-06,2025,CUST0340,Customer 125,Male,31,Madurai,Tamil Nadu,Clothing,Women'S Wear,Jacket,3,3200,0.1,8640.0,5700,2940.0,34.03,Cash
ORD0451,2025-05-30,2025-05,2025,CUST0036,Customer 173,Female,31,Kolkata,West Bengal,Clothing,Men'S Wear,Jeans,5,2200,0.1,9900.0,6500,3400.0,34.34,Net Banking
ORD0452,2025-05-28,2025-05,2025,CUST0018,Customer 294,Male,42,Warangal,Telangana,Clothing,Women'S Wear,Jacket,5,3200,0.15,13600.0,9500,4100.0,30.15,Cash
ORD0453,2026-01-31,2026-01,2026,CUST0400,Customer 337,Female,38,Kozhikode,Kerala,Electronics,Audio,Headphones,3,2500,0.15,6375.0,4800,1575.0,24.71,Credit Card
ORD0454,2025-07-25,2025-07,2025,CUST0335,Customer 43,Male,51,Nagpur,Maharashtra,Clothing,Women'S Wear,Kurti,4,1600,0.15,5440.0,3600,1840.0,33.82,Net Banking
ORD0455,2025-10-18,2025-10,2025,CUST0133,Customer 201,Female,40,Chennai,Tamil Nadu,Clothing,Men'S Wear,T-Shirt,4,900,0.05,3420.0,2000,1420.0,41.52,Net Banking
ORD0456,2025-12-10,2025-12,2025,CUST0413,Unknown,Male,44,Pune,Maharashtra,Beauty,Fragrance,Perfume,2,1800,0.1,3240.0,2100,1140.0,35.19,Upi
ORD0457,2025-11-22,2025-11,2025,CUST0008,Customer 29,Male,18,Mangaluru,Karnataka,Sports,Fitness,Yoga Mat,1,900,0.05,855.0,480,375.0,43.86,Debit Card
ORD0458,2025-08-31,2025-08,2025,CUST0275,Customer 102,Female,29,Ahmedabad,Gujarat,Home & Kitchen,Home Decor,Table Lamp,3,1800,0.1,4860.0,3150,1710.0,35.19,Upi
ORD0459,2025-02-12,2025-02,2025,CUST0211,Customer 200,Male,45,Kochi,Kerala,Beauty,Skincare,Face Wash,4,450,0.1,1620.0,1040,580.0,35.8,Debit Card
ORD0460,2026-03-11,2026-03,2026,CUST0268,Customer 207,Male,26,Mysuru,Karnataka,Electronics,Mobile,Smartphone,3,22000,0.05,62700.0,49500,13200.0,21.05,Upi
ORD0461,2026-03-24,2026-03,2026,CUST0390,Customer 430,Male,28,Kolkata,West Bengal,Electronics,Audio,Headphones,2,2500,0.05,4750.0,3200,1550.0,32.63,Credit Card
ORD0462,2026-01-11,2026-01,2026,CUST0263,Customer 267,Female,25,Warangal,Telangana,Clothing,Women'S Wear,Jacket,1,3200,0.2,2560.0,1900,660.0,25.78,Debit Card
ORD0463,2025-02-15,2025-02,2025,CUST0309,Customer 88,Male,29,Kolkata,West Bengal,Home & Kitchen,Kitchen,Mixer Grinder,4,4200,0.1,15120.0,11200,3920.0,25.93,Net Banking
ORD0464,2026-01-01,2026-01,2026,CUST0122,Customer 11,Male,21,Ahmedabad,Gujarat,Sports,Cricket,Cricket Bat,1,2800,0.2,2240.0,1750,490.0,21.88,Debit Card
ORD0465,2025-06-13,2025-06,2025,CUST0270,Customer 334,Female,43,Warangal,Telangana,Clothing,Men'S Wear,T-Shirt,2,900,0.1,1620.0,1000,620.0,38.27,Credit Card
ORD0466,2025-12-24,2025-12,2025,CUST0106,Customer 47,Male,32,Thiruvananthapuram,Kerala,Home & Kitchen,Furniture,Office Chair,4,8500,0.05,32300.0,23200,9100.0,28.17,Net Banking
ORD0467,2025-11-26,2025-11,2025,CUST0138,Customer 441,Male,39,Pune,Maharashtra,Clothing,Men'S Wear,Jeans,1,2200,0.15,1870.0,1300,570.0,30.48,Upi
ORD0468,2026-05-31,2026-05,2026,CUST0401,Customer 132,Male,18,Kolkata,West Bengal,Clothing,Men'S Wear,Jeans,3,2200,0.05,6270.0,3900,2370.0,37.8,Debit Card
ORD0469,2025-10-19,2025-10,2025,CUST0434,Customer 244,Male,52,Thiruvananthapuram,Kerala,Electronics,Laptop,Laptop,2,55000,0.15,93500.0,84000,9500.0,10.16,Upi
ORD0470,2025-07-06,2025-07,2025,CUST0031,Customer 260,Male,46,Kozhikode,Kerala,Clothing,Men'S Wear,Jeans,1,2200,0.05,2090.0,1300,790.0,37.8,Upi
ORD0471,2025-07-22,2025-07,2025,CUST0066,Customer 108,Female,58,Mumbai,Maharashtra,Clothing,Men'S Wear,Jeans,2,2200,0.05,4180.0,2600,1580.0,37.8,Upi
ORD0472,2025-03-31,2025-03,2025,CUST0237,Customer 390,Male,18,Warangal,Telangana,Home & Kitchen,Kitchen,Air Fryer,5,6500,0.0,32500.0,21500,11000.0,33.85,Net Banking
ORD0473,2025-02-02,2025-02,2025,CUST0229,Customer 12,Other,48,New Delhi,Delhi,Clothing,Women'S Wear,Jacket,3,3200,0.1,8640.0,5700,2940.0,34.03,Upi
ORD0474,2025-04-27,2025-04,2025,CUST0271,Customer 258,Female,29,New Delhi,Delhi,Clothing,Women'S Wear,Kurti,1,1600,0.15,1360.0,900,460.0,33.82,Upi
ORD0475,2025-07-05,2025-07,2025,CUST0417,Customer 364,Male,60,Hyderabad,Telangana,Home & Kitchen,Kitchen,Air Fryer,2,6500,0.1,11700.0,8600,3100.0,26.5,Debit Card
ORD0476,2025-06-21,2025-06,2025,CUST0383,Customer 134,Female,51,Kozhikode,Kerala,Beauty,Skincare,Moisturizer,3,750,0.1,2025.0,1260,765.0,37.78,Credit Card
ORD0477,2025-06-28,2025-06,2025,CUST0119,Customer 433,Male,31,Bengaluru,Karnataka,Home & Kitchen,Kitchen,Mixer Grinder,3,4200,0.2,10080.0,8400,1680.0,16.67,Credit Card
ORD0478,2025-09-08,2025-09,2025,CUST0295,Customer 378,Male,59,Coimbatore,Tamil Nadu,Electronics,Wearables,Smart Watch,5,4500,0.1,20250.0,14500,5750.0,28.4,Cash
ORD0479,2026-01-31,2026-01,2026,CUST0111,Customer 294,Male,45,Kolkata,West Bengal,Clothing,Women'S Wear,Kurti,3,1600,0.0,4800.0,2700,2100.0,43.75,Credit Card
ORD0480,2025-05-16,2025-05,2025,CUST0343,Customer 16,Male,21,Mumbai,Maharashtra,Home & Kitchen,Home Decor,Table Lamp,2,1800,0.0,3600.0,2100,1500.0,41.67,Upi
ORD0481,2026-03-01,2026-03,2026,CUST0278,Customer 408,Male,24,Nagpur,Maharashtra,Sports,Fitness,Dumbbells,5,2200,0.0,11000.0,6750,4250.0,38.64,Upi
ORD0482,2025-01-12,2025-01,2025,CUST0345,Customer 188,Male,25,Chennai,Tamil Nadu,Home & Kitchen,Kitchen,Air Fryer,3,6500,0.1,17550.0,12900,4650.0,26.5,Upi
ORD0483,2025-01-25,2025-01,2025,CUST0018,Customer 190,Female,60,Mysuru,Karnataka,Clothing,Men'S Wear,T-Shirt,4,900,0.05,3420.0,2000,1420.0,41.52,Debit Card
ORD0484,2025-04-21,2025-04,2025,CUST0137,Customer 232,Female,45,Nagpur,Maharashtra,Clothing,Men'S Wear,Jeans,3,2200,0.0,6600.0,3900,2700.0,40.91,Credit Card
ORD0485,2026-03-08,2026-03,2026,CUST0094,Customer 429,Female,20,Surat,Gujarat,Clothing,Women'S Wear,Jacket,1,3200,0.0,3200.0,1900,1300.0,40.62,Credit Card
ORD0486,2025-06-24,2025-06,2025,CUST0319,Customer 76,Female,19,Mumbai,Maharashtra,Electronics,Mobile,Smartphone,2,22000,0.1,39600.0,33000,6600.0,16.67,Upi
ORD0487,2025-01-14,2025-01,2025,CUST0374,Customer 45,Other,36,Kolkata,West Bengal,Home & Kitchen,Furniture,Office Chair,1,8500,0.1,7650.0,5800,1850.0,24.18,Upi
ORD0488,2025-03-17,2025-03,2025,CUST0439,Customer 220,Male,40,Warangal,Telangana,Home & Kitchen,Furniture,Office Chair,3,8500,0.2,20400.0,17400,3000.0,14.71,Upi
ORD0489,2026-04-28,2026-04,2026,CUST0168,Customer 80,Female,54,Warangal,Telangana,Clothing,Women'S Wear,Kurti,4,1600,0.15,5440.0,3600,1840.0,33.82,Upi
ORD0490,2025-08-24,2025-08,2025,CUST0439,Customer 214,Female,33,New Delhi,Delhi,Home & Kitchen,Furniture,Office Chair,4,8500,0.2,27200.0,23200,4000.0,14.71,Debit Card
ORD0491,2025-12-18,2025-12,2025,CUST0158,Customer 77,Male,40,Pune,Maharashtra,Sports,Cricket,Cricket Bat,1,2800,0.0,2800.0,1750,1050.0,37.5,Debit Card
ORD0492,2025-03-29,2025-03,2025,CUST0371,Customer 303,Male,40,Thiruvananthapuram,Kerala,Clothing,Men'S Wear,T-Shirt,5,900,0.05,4275.0,2500,1775.0,41.52,Upi
ORD0493,2026-06-17,2026-06,2026,CUST0090,Customer 296,Female,44,Ahmedabad,Gujarat,Home & Kitchen,Kitchen,Air Fryer,4,6500,0.1,23400.0,17200,6200.0,26.5,Credit Card
ORD0494,2026-06-21,2026-06,2026,CUST0058,Customer 297,Female,45,Ahmedabad,Gujarat,Home & Kitchen,Furniture,Office Chair,4,8500,0.05,32300.0,23200,9100.0,28.17,Credit Card
ORD0495,2025-12-21,2025-12,2025,CUST0225,Customer 152,Female,19,New Delhi,Delhi,Sports,Cricket,Cricket Bat,5,2800,0.05,13300.0,8750,4550.0,34.21,Upi
ORD0496,2026-03-05,2026-03,2026,CUST0433,Customer 126,Female,52,Thiruvananthapuram,Kerala,Clothing,Women'S Wear,Jacket,5,3200,0.0,16000.0,9500,6500.0,40.62,Upi
ORD0497,2025-02-11,2025-02,2025,CUST0403,Customer 418,Female,36,Thiruvananthapuram,Kerala,Sports,Football,Football,5,1200,0.15,5100.0,3500,1600.0,31.37,Upi
ORD0498,2025-02-17,2025-02,2025,CUST0039,Customer 287,Female,23,Surat,Gujarat,Beauty,Hair Care,Shampoo,2,650,0.05,1235.0,760,475.0,38.46,Upi
ORD0499,2025-06-17,2025-06,2025,CUST0009,Customer 109,Female,26,Mysuru,Karnataka,Clothing,Women'S Wear,Jacket,2,3200,0.05,6080.0,3800,2280.0,37.5,Credit Card
ORD0500,2026-06-09,2026-06,2026,CUST0260,Customer 426,Male,22,Coimbatore,Tamil Nadu,Sports,Fitness,Dumbbells,3,2200,0.1,5940.0,4050,1890.0,31.82,Credit Card
ORD0501,2026-04-30,2026-04,2026,CUST0298,Customer 397,Male,26,Pune,Maharashtra,Electronics,Laptop,Laptop,3,55000,0.0,165000.0,126000,39000.0,23.64,Upi
ORD0502,2026-05-02,2026-05,2026,CUST0341,Customer 151,Female,26,Warangal,Telangana,Home & Kitchen,Kitchen,Mixer Grinder,2,4200,0.15,7140.0,5600,1540.0,21.57,Upi
ORD0503,2025-05-10,2025-05,2025,CUST0153,Customer 13,Male,37,Pune,Maharashtra,Home & Kitchen,Kitchen,Mixer Grinder,1,4200,0.0,4200.0,2800,1400.0,33.33,Upi
ORD0504,2025-11-21,2025-11,2025,CUST0214,Customer 315,Male,35,Mangaluru,Karnataka,Clothing,Women'S Wear,Kurti,3,1600,0.05,4560.0,2700,1860.0,40.79,Upi
ORD0505,2025-09-27,2025-09,2025,CUST0433,Customer 358,Male,42,Hyderabad,Telangana,Clothing,Men'S Wear,Jeans,1,2200,0.05,2090.0,1300,790.0,37.8,Debit Card
ORD0506,2026-05-15,2026-05,2026,CUST0083,Customer 42,Female,57,Hyderabad,Telangana,Electronics,Laptop,Laptop,1,55000,0.15,46750.0,42000,4750.0,10.16,Upi
ORD0507,2025-08-03,2025-08,2025,CUST0134,Customer 285,Male,53,Madurai,Tamil Nadu,Sports,Fitness,Yoga Mat,3,900,0.1,2430.0,1440,990.0,40.74,Debit Card
ORD0508,2025-07-08,2025-07,2025,CUST0078,Customer 435,Male,51,New Delhi,Delhi,Home & Kitchen,Kitchen,Mixer Grinder,3,4200,0.1,11340.0,8400,2940.0,25.93,Upi
ORD0509,2025-11-23,2025-11,2025,CUST0393,Customer 109,Male,37,Bengaluru,Karnataka,Clothing,Women'S Wear,Kurti,3,1600,0.15,4080.0,2700,1380.0,33.82,Cash
ORD0510,2025-10-10,2025-10,2025,CUST0001,Customer 219,Male,20,Chennai,Tamil Nadu,Beauty,Skincare,Moisturizer,4,750,0.1,2700.0,1680,1020.0,37.78,Upi
ORD0511,2026-04-29,2026-04,2026,CUST0165,Customer 187,Female,59,Surat,Gujarat,Electronics,Audio,Headphones,1,2500,0.15,2125.0,1600,525.0,24.71,Upi
ORD0512,2025-04-26,2025-04,2025,CUST0270,Customer 447,Female,20,Kolkata,West Bengal,Home & Kitchen,Home Decor,Table Lamp,5,1800,0.2,7200.0,5250,1950.0,27.08,Upi
ORD0513,2026-05-13,2026-05,2026,CUST0335,Customer 79,Female,40,Ahmedabad,Gujarat,Sports,Fitness,Yoga Mat,1,900,0.05,855.0,480,375.0,43.86,Upi
ORD0514,2025-12-27,2025-12,2025,CUST0354,Customer 352,Male,32,New Delhi,Delhi,Home & Kitchen,Kitchen,Air Fryer,4,6500,0.0,26000.0,17200,8800.0,33.85,Net Banking
ORD0515,2025-04-08,2025-04,2025,CUST0082,Customer 415,Male,32,Pune,Maharashtra,Sports,Cricket,Cricket Bat,1,2800,0.0,2800.0,1750,1050.0,37.5,Upi
ORD0516,2025-04-04,2025-04,2025,CUST0093,Customer 340,Male,34,Ahmedabad,Gujarat,Home & Kitchen,Kitchen,Air Fryer,3,6500,0.0,19500.0,12900,6600.0,33.85,Net Banking
ORD0517,2025-05-10,2025-05,2025,CUST0132,Customer 85,Male,60,Mumbai,Maharashtra,Beauty,Fragrance,Perfume,5,1800,0.15,7650.0,5250,2400.0,31.37,Upi
ORD0518,2025-06-14,2025-06,2025,CUST0201,Customer 197,Male,22,Kolkata,West Bengal,Home & Kitchen,Kitchen,Air Fryer,1,6500,0.2,5200.0,4300,900.0,17.31,Upi
ORD0519,2026-02-26,2026-02,2026,CUST0251,Customer 366,Female,39,Bengaluru,Karnataka,Electronics,Audio,Headphones,4,2500,0.1,9000.0,6400,2600.0,28.89,Upi
ORD0520,2025-02-28,2025-02,2025,CUST0032,Customer 161,Female,21,Coimbatore,Tamil Nadu,Beauty,Fragrance,Perfume,1,1800,0.1,1620.0,1050,570.0,35.19,Upi
ORD0521,2026-04-17,2026-04,2026,CUST0056,Customer 113,Male,33,Warangal,Telangana,Electronics,Wearables,Smart Watch,4,4500,0.2,14400.0,11600,2800.0,19.44,Debit Card
ORD0522,2025-07-01,2025-07,2025,CUST0286,Customer 250,Female,59,Pune,Maharashtra,Home & Kitchen,Kitchen,Mixer Grinder,5,4200,0.1,18900.0,14000,4900.0,25.93,Debit Card
ORD0523,2025-03-09,2025-03,2025,CUST0305,Customer 52,Male,57,Mysuru,Karnataka,Electronics,Audio,Headphones,2,2500,0.2,4000.0,3200,800.0,20.0,Cash
ORD0524,2025-07-17,2025-07,2025,CUST0128,Customer 20,Female,29,Mangaluru,Karnataka,Electronics,Mobile,Smartphone,1,22000,0.0,22000.0,16500,5500.0,25.0,Upi
ORD0525,2025-10-13,2025-10,2025,CUST0022,Customer 212,Male,24,Ahmedabad,Gujarat,Electronics,Laptop,Laptop,1,55000,0.0,55000.0,42000,13000.0,23.64,Credit Card
ORD0526,2025-05-02,2025-05,2025,CUST0273,Customer 294,Male,48,New Delhi,Delhi,Home & Kitchen,Kitchen,Mixer Grinder,2,4200,0.0,8400.0,5600,2800.0,33.33,Debit Card
ORD0527,2025-04-24,2025-04,2025,CUST0381,Customer 385,Male,36,New Delhi,Delhi,Clothing,Women'S Wear,Kurti,3,1600,0.1,4320.0,2700,1620.0,37.5,Upi
ORD0528,2025-03-02,2025-03,2025,CUST0054,Customer 168,Female,44,Hyderabad,Telangana,Clothing,Men'S Wear,T-Shirt,1,900,0.2,720.0,500,220.0,30.56,Upi
ORD0529,2025-04-18,2025-04,2025,CUST0335,Customer 162,Other,40,Bengaluru,Karnataka,Beauty,Skincare,Moisturizer,3,750,0.0,2250.0,1260,990.0,44.0,Debit Card
ORD0530,2025-12-06,2025-12,2025,CUST0129,Customer 438,Female,34,New Delhi,Delhi,Sports,Football,Football,3,1200,0.1,3240.0,2100,1140.0,35.19,Cash
ORD0531,2026-01-26,2026-01,2026,CUST0335,Customer 44,Male,50,Kolkata,West Bengal,Clothing,Men'S Wear,Jeans,3,2200,0.05,6270.0,3900,2370.0,37.8,Upi
ORD0532,2025-11-30,2025-11,2025,CUST0413,Customer 154,Female,44,Thiruvananthapuram,Kerala,Beauty,Skincare,Moisturizer,5,750,0.15,3187.5,2100,1087.5,34.12,Upi
ORD0533,2025-02-01,2025-02,2025,CUST0287,Customer 82,Female,58,Kozhikode,Kerala,Clothing,Men'S Wear,T-Shirt,2,900,0.05,1710.0,1000,710.0,41.52,Net Banking
ORD0534,2025-05-06,2025-05,2025,CUST0444,Customer 209,Female,56,Kozhikode,Kerala,Beauty,Skincare,Face Wash,4,450,0.1,1620.0,1040,580.0,35.8,Cash
ORD0535,2026-06-11,2026-06,2026,CUST0062,Customer 155,Female,29,Coimbatore,Tamil Nadu,Sports,Fitness,Yoga Mat,2,900,0.1,1620.0,960,660.0,40.74,Debit Card
ORD0536,2025-08-03,2025-08,2025,CUST0444,Customer 278,Female,53,Hyderabad,Telangana,Electronics,Audio,Headphones,2,2500,0.05,4750.0,3200,1550.0,32.63,Credit Card
ORD0537,2025-12-10,2025-12,2025,CUST0424,Customer 366,Male,60,Ahmedabad,Gujarat,Clothing,Women'S Wear,Kurti,2,1600,0.1,2880.0,1800,1080.0,37.5,Upi
ORD0538,2025-04-27,2025-04,2025,CUST0306,Customer 368,Male,41,Ahmedabad,Gujarat,Electronics,Laptop,Laptop,1,55000,0.0,55000.0,42000,13000.0,23.64,Net Banking
ORD0539,2025-10-01,2025-10,2025,CUST0042,Customer 212,Female,46,New Delhi,Delhi,Electronics,Audio,Headphones,5,2500,0.1,11250.0,8000,3250.0,28.89,Credit Card
ORD0540,2025-04-17,2025-04,2025,CUST0108,Customer 265,Female,21,Mumbai,Maharashtra,Home & Kitchen,Kitchen,Mixer Grinder,1,4200,0.0,4200.0,2800,1400.0,33.33,Debit Card
ORD0541,2025-06-03,2025-06,2025,CUST0174,Customer 92,Female,43,Nagpur,Maharashtra,Home & Kitchen,Home Decor,Table Lamp,5,1800,0.15,7650.0,5250,2400.0,31.37,Credit Card
ORD0542,2025-06-26,2025-06,2025,CUST0184,Customer 319,Female,36,Coimbatore,Tamil Nadu,Beauty,Fragrance,Perfume,2,1800,0.15,3060.0,2100,960.0,31.37,Debit Card
ORD0543,2025-10-29,2025-10,2025,CUST0356,Customer 400,Female,53,Kozhikode,Kerala,Beauty,Hair Care,Shampoo,3,650,0.2,1560.0,1140,420.0,26.92,Debit Card
ORD0544,2026-05-02,2026-05,2026,CUST0348,Customer 134,Male,33,Ahmedabad,Gujarat,Beauty,Skincare,Face Wash,1,450,0.0,450.0,260,190.0,42.22,Credit Card
ORD0545,2025-10-28,2025-10,2025,CUST0212,Customer 63,Male,31,Surat,Gujarat,Electronics,Laptop,Laptop,3,55000,0.0,165000.0,126000,39000.0,23.64,Debit Card
ORD0546,2025-10-09,2025-10,2025,CUST0149,Customer 412,Female,29,Kochi,Kerala,Home & Kitchen,Kitchen,Air Fryer,4,6500,0.05,24700.0,17200,7500.0,30.36,Credit Card
ORD0547,2026-01-15,2026-01,2026,CUST0130,Customer 84,Female,30,Surat,Gujarat,Electronics,Mobile,Smartphone,1,22000,0.05,20900.0,16500,4400.0,21.05,Cash
ORD0548,2026-05-24,2026-05,2026,CUST0238,Customer 134,Male,53,Hyderabad,Telangana,Sports,Fitness,Yoga Mat,4,900,0.1,3240.0,1920,1320.0,40.74,Upi
ORD0549,2025-03-25,2025-03,2025,CUST0155,Customer 53,Male,57,Pune,Maharashtra,Electronics,Wearables,Smart Watch,3,4500,0.1,12150.0,8700,3450.0,28.4,Cash
ORD0550,2025-10-20,2025-10,2025,CUST0009,Customer 271,Male,20,Kochi,Kerala,Beauty,Fragrance,Perfume,5,1800,0.0,9000.0,5250,3750.0,41.67,Debit Card
ORD0551,2026-06-10,2026-06,2026,CUST0014,Customer 266,Female,28,Kochi,Kerala,Electronics,Mobile,Smartphone,5,22000,0.1,99000.0,82500,16500.0,16.67,Net Banking
ORD0552,2026-05-31,2026-05,2026,CUST0426,Customer 397,Male,34,Warangal,Telangana,Clothing,Men'S Wear,Jeans,2,2200,0.0,4400.0,2600,1800.0,40.91,Upi
ORD0553,2026-01-27,2026-01,2026,CUST0125,Customer 307,Female,36,Mysuru,Karnataka,Clothing,Men'S Wear,T-Shirt,4,900,0.1,3240.0,2000,1240.0,38.27,Debit Card
ORD0554,2026-04-14,2026-04,2026,CUST0212,Customer 112,Male,28,Kozhikode,Kerala,Electronics,Wearables,Smart Watch,1,4500,0.05,4275.0,2900,1375.0,32.16,Debit Card
ORD0555,2026-04-23,2026-04,2026,CUST0167,Customer 20,Female,38,Surat,Gujarat,Electronics,Wearables,Smart Watch,5,4500,0.1,20250.0,14500,5750.0,28.4,Upi
ORD0556,2026-01-13,2026-01,2026,CUST0390,Customer 145,Male,39,Ahmedabad,Gujarat,Clothing,Men'S Wear,T-Shirt,2,900,0.1,1620.0,1000,620.0,38.27,Net Banking
ORD0557,2026-01-17,2026-01,2026,CUST0039,Customer 289,Female,38,Thiruvananthapuram,Kerala,Electronics,Audio,Headphones,2,2500,0.1,4500.0,3200,1300.0,28.89,Debit Card
ORD0558,2025-06-29,2025-06,2025,CUST0426,Customer 32,Male,59,Thiruvananthapuram,Kerala,Electronics,Laptop,Laptop,4,55000,0.15,187000.0,168000,19000.0,10.16,Credit Card
ORD0559,2026-03-31,2026-03,2026,CUST0232,Customer 289,Female,57,Mysuru,Karnataka,Home & Kitchen,Furniture,Office Chair,2,8500,0.05,16150.0,11600,4550.0,28.17,Upi
ORD0560,2026-02-06,2026-02,2026,CUST0110,Customer 254,Female,52,Pune,Maharashtra,Electronics,Laptop,Laptop,5,55000,0.0,275000.0,210000,65000.0,23.64,Upi
ORD0561,2025-06-10,2025-06,2025,CUST0431,Customer 13,Female,28,Surat,Gujarat,Electronics,Wearables,Smart Watch,5,4500,0.0,22500.0,14500,8000.0,35.56,Credit Card
ORD0562,2025-05-20,2025-05,2025,CUST0280,Customer 34,Male,36,Ahmedabad,Gujarat,Electronics,Audio,Headphones,2,2500,0.05,4750.0,3200,1550.0,32.63,Upi
